Player,Season,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Jahlil Okafor,2021,C,25,DET,27,2,12.9,2.3,3.8,0.618,0.1,0.3,0.222,2.3,3.4,0.656,0.627,0.6,0.9,0.708,0.9,1.6,2.4,0.5,0.2,0.2,0.8,1.4,5.4
Chuma Okeke,2021,PF,22,ORL,45,19,25.2,3,7.2,0.417,1.1,3.1,0.348,1.9,4.1,0.47,0.492,0.7,0.9,0.75,0.9,3.1,4,2.2,1.1,0.5,0.8,1.1,7.8
Josh Okogie,2021,SG,22,MIN,59,37,20.3,1.7,4.3,0.402,0.5,1.8,0.269,1.2,2.5,0.5,0.459,1.4,1.8,0.769,1.1,1.6,2.6,1.1,0.9,0.5,0.7,2.1,5.4
Onyeka Okongwu,2021,C,20,ATL,50,4,12,1.9,3,0.644,0,0.1,0,1.9,2.9,0.658,0.644,0.7,1.1,0.632,1.2,2,3.3,0.4,0.5,0.7,0.6,2,4.6
Isaac Okoro,2021,SG,20,CLE,67,67,32.4,3.5,8.3,0.42,0.9,3.2,0.29,2.6,5.1,0.501,0.476,1.7,2.3,0.726,1,2.1,3.1,1.9,0.9,0.4,1.3,2.8,9.6
KZ Okpala,2021,PF,21,MIA,37,9,12.1,1,2.6,0.375,0.3,1.4,0.24,0.6,1.2,0.522,0.438,0.2,0.4,0.533,0.6,1.3,1.8,0.5,0.3,0.3,0.4,1.6,2.5
Victor Oladipo,2021,SG,28,TOT,33,33,32.7,7.1,17.5,0.408,2.4,7.2,0.326,4.8,10.2,0.466,0.476,3.2,4.2,0.754,0.4,4.5,4.8,4.6,1.4,0.4,2.5,2.5,19.8
Victor Oladipo,2021,SG,28,IND,9,9,33.3,7.1,16.9,0.421,2.8,7.7,0.362,4.3,9.2,0.47,0.503,3,4.1,0.73,0.1,5.6,5.7,4.2,1.7,0.2,2,2.6,20
Victor Oladipo,2021,SG,28,HOU,20,20,33.5,7.8,19.1,0.407,2.5,7.7,0.32,5.3,11.4,0.465,0.471,3.3,4.2,0.783,0.4,4.4,4.8,5,1.2,0.5,2.6,2.3,21.2
Victor Oladipo,2021,SG,28,MIA,4,4,27.8,4,10.8,0.372,1,4.3,0.235,3,6.5,0.462,0.419,3,4.5,0.667,0.8,2.8,3.5,3.5,1.8,0.5,3.5,3.3,12
Cameron Oliver,2021,SF,24,HOU,4,0,21.8,4.8,8.3,0.576,1,3.3,0.308,3.8,5,0.75,0.636,0.3,1,0.25,1.3,4,5.3,1.3,0.5,1,0.8,2.8,10.8
Kelly Olynyk,2021,C-PF,29,TOT,70,62,28.5,4.8,10,0.484,1.8,5.3,0.342,3,4.7,0.641,0.574,2.1,2.5,0.829,1.2,5.7,7,2.9,1.1,0.6,1.8,3,13.5
Kelly Olynyk,2021,C,29,MIA,43,38,26.9,3.8,8.7,0.431,1.8,5.7,0.317,2,3.1,0.639,0.533,0.7,0.9,0.775,1,5,6.1,2.1,0.9,0.6,1.3,2.9,10
Kelly Olynyk,2021,PF,29,HOU,27,24,31.1,6.5,11.9,0.545,1.8,4.6,0.392,4.7,7.3,0.643,0.621,4.2,5,0.844,1.6,6.9,8.4,4.1,1.4,0.6,2.6,3.1,19
Miye Oni,2021,SG,23,UTA,54,0,9.6,0.6,1.8,0.354,0.6,1.6,0.341,0.1,0.2,0.455,0.505,0.1,0.1,0.833,0.4,1.1,1.6,0.5,0.2,0.1,0.3,1.1,1.9
Cedi Osman,2021,SF,25,CLE,59,26,25.6,3.7,9.9,0.374,1.7,5.5,0.306,2,4.4,0.458,0.458,1.3,1.6,0.8,0.6,2.8,3.4,2.9,0.9,0.2,1.4,2,10.4
Daniel Oturu,2021,C,21,LAC,30,0,5.4,0.7,1.7,0.423,0,0.2,0.2,0.7,1.6,0.447,0.433,0.3,0.4,0.75,0.7,0.9,1.6,0.3,0.1,0.2,0.3,0.8,1.8
Kelly Oubre Jr.,2021,SF,25,GSW,55,50,30.7,5.8,13.2,0.439,1.6,5.2,0.316,4.1,8,0.519,0.501,2.2,3.2,0.695,1.5,4.5,6,1.3,1,0.8,1.3,2.2,15.4
Jabari Parker,2021,PF,25,TOT,13,0,12.7,2.3,4.2,0.545,0.2,0.8,0.182,2.2,3.4,0.636,0.564,0.8,1,0.769,0.8,2.5,3.2,0.8,0.1,0.4,0.8,1,5.5
Jabari Parker,2021,PF,25,SAC,3,0,9,1.3,2.3,0.571,0,0.3,0,1.3,2,0.667,0.571,0,0,,0.3,1.7,2,0.3,0,0.3,1,1.3,2.7
Jabari Parker,2021,PF,25,BOS,10,0,13.8,2.6,4.8,0.542,0.2,1,0.2,2.4,3.8,0.632,0.563,1,1.3,0.769,0.9,2.7,3.6,1,0.1,0.4,0.7,0.9,6.4
Eric Paschall,2021,PF,24,GSW,40,2,17.4,3.7,7.5,0.497,0.5,1.4,0.333,3.3,6.1,0.533,0.527,1.7,2.4,0.713,0.7,2.5,3.2,1.3,0.3,0.2,1.1,1.7,9.5
Anžejs Pasečņiks,2021,C,25,WAS,1,0,6,0,1,0,0,1,0,0,0,,0,0,0,,1,0,1,1,0,0,5,2,0
Patrick Patterson,2021,PF,31,LAC,38,5,15.3,1.9,4.3,0.436,1.1,2.9,0.357,0.8,1.4,0.604,0.558,0.3,0.4,0.765,0.5,1.5,2,0.8,0.4,0.2,0.3,1.2,5.2
Justin Patton,2021,C,23,HOU,13,6,19,2.2,5.4,0.414,0.7,2.6,0.265,1.5,2.8,0.556,0.479,0.2,0.3,0.75,1.1,2.7,3.8,1.1,0.9,1.1,0.3,2.6,5.4
Chris Paul,2021,PG,35,PHO,70,70,31.4,6.3,12.6,0.499,1.5,3.7,0.395,4.8,8.9,0.543,0.557,2.4,2.6,0.934,0.4,4.1,4.5,8.9,1.4,0.3,2.2,2.4,16.4
Cameron Payne,2021,PG,26,PHO,60,1,18,3.2,6.6,0.484,1.2,2.8,0.44,2,3.8,0.515,0.576,0.8,0.9,0.893,0.3,2.1,2.4,3.6,0.6,0.3,1,1.6,8.4
Elfrid Payton,2021,PG,26,NYK,63,63,23.6,4.3,9.9,0.432,0.4,1.6,0.286,3.8,8.3,0.46,0.455,1.2,1.7,0.682,1,2.4,3.4,3.2,0.7,0.1,1.6,1.8,10.1
Gary Payton II,2021,PG,28,GSW,10,0,4,1,1.3,0.769,0.2,0.4,0.5,0.8,0.9,0.889,0.846,0.3,0.4,0.75,0.2,0.9,1.1,0.1,0.6,0.1,0.1,0.8,2.5
Norvel Pelle,2021,C,27,TOT,13,0,6.5,0.6,1.2,0.533,0,0,,0.6,1.2,0.533,0.533,0.3,0.5,0.667,0.5,1,1.5,0.2,0.1,0.7,0.2,1.1,1.5
Norvel Pelle,2021,C,27,BRK,3,0,9.3,1,2.3,0.429,0,0,,1,2.3,0.429,0.429,0,0,,1,1.3,2.3,0,0,1,1,3,2
Norvel Pelle,2021,C,27,SAC,1,0,4,0,1,0,0,0,,0,1,0,0,3,4,0.75,1,0,1,1,0,0,0,1,3
Norvel Pelle,2021,C,27,NYK,9,0,5.8,0.6,0.8,0.714,0,0,,0.6,0.8,0.714,0.714,0.1,0.2,0.5,0.2,1,1.2,0.1,0.1,0.7,0,0.4,1.2
Reggie Perry,2021,PF,20,BRK,26,0,8.1,1.2,3,0.41,0.2,0.8,0.19,1.1,2.2,0.491,0.436,0.4,0.5,0.769,1,1.8,2.8,0.5,0.2,0.2,0.6,1.5,3
Theo Pinson,2021,SG,25,NYK,17,0,2,0.1,0.5,0.111,0,0.5,0,0.1,0.1,1,0.111,0,0,,0,0.3,0.3,0.1,0,0,0.1,0.2,0.1
Mason Plumlee,2021,C,30,DET,56,56,26.8,4.2,6.8,0.614,0,0.1,0,4.2,6.7,0.626,0.614,2,3,0.669,2.6,6.7,9.3,3.6,0.8,0.9,1.9,3.3,10.4
Jakob Poeltl,2021,C,25,SAS,69,51,26.7,3.8,6.2,0.616,0,0,,3.8,6.2,0.616,0.616,0.9,1.8,0.508,3.2,4.8,7.9,1.9,0.7,1.8,1.2,2.5,8.6
Vincent Poirier,2021,C,27,PHI,10,0,3.9,0.3,1.2,0.25,0,0.1,0,0.3,1.1,0.273,0.25,0.2,0.6,0.333,0.6,0.8,1.4,0.2,0,0.3,0.4,0.8,0.8
Aleksej Pokusevski,2021,PF,19,OKC,45,28,24.2,3.1,9.1,0.341,1.3,4.6,0.28,1.8,4.5,0.403,0.412,0.7,0.9,0.738,0.7,4,4.7,2.2,0.4,0.9,2.2,1.3,8.2
Jordan Poole,2021,SG,21,GSW,51,7,19.4,4,9.3,0.432,1.9,5.4,0.351,2.1,3.9,0.545,0.535,2.1,2.3,0.882,0.3,1.5,1.8,1.9,0.5,0.2,1,1.7,12
Jontay Porter,2021,PF,21,MEM,11,0,4.9,0.7,1.4,0.533,0.3,0.7,0.375,0.5,0.6,0.714,0.633,0.3,0.5,0.6,0.4,0.9,1.3,0.1,0.3,0.1,0.6,1.1,2
Kevin Porter Jr.,2021,SG,20,HOU,26,23,32.1,6,14.1,0.425,1.9,6.2,0.311,4.1,7.9,0.515,0.493,2.7,3.6,0.734,0.8,3,3.8,6.3,0.7,0.3,3.5,2.3,16.6
Michael Porter Jr.,2021,SF,22,DEN,61,54,31.3,7.3,13.4,0.542,2.8,6.3,0.445,4.5,7.1,0.628,0.646,1.7,2.2,0.791,1.5,5.8,7.3,1.1,0.7,0.9,1.3,2.1,19
Otto Porter Jr.,2021,SF-PF,27,TOT,28,6,21.6,3.5,8.1,0.432,1.4,3.7,0.375,2.1,4.4,0.48,0.518,1.3,1.5,0.857,1,4.4,5.4,2,0.6,0.1,0.9,1.5,9.7
Otto Porter Jr.,2021,SF,27,CHI,25,6,21.6,3.6,8.1,0.441,1.5,3.8,0.4,2,4.3,0.477,0.535,1.2,1.5,0.838,1.1,4.4,5.5,2,0.5,0.2,1,1.5,9.9
Otto Porter Jr.,2021,PF,27,ORL,3,0,22,3,8.3,0.36,0.3,3,0.111,2.7,5.3,0.5,0.38,1.7,1.7,1,0,4.7,4.7,1.7,1.3,0,0,1.3,8
Bobby Portis,2021,C,25,MIL,66,7,20.8,4.7,9.1,0.523,1.1,2.4,0.471,3.6,6.7,0.542,0.585,0.8,1.1,0.74,1.9,5.2,7.1,1.1,0.8,0.4,0.8,1.7,11.4
Kristaps Porziņģis,2021,C,25,DAL,43,43,30.9,7.6,15.9,0.476,2.3,6,0.376,5.3,9.9,0.536,0.547,2.7,3.2,0.855,1.9,7,8.9,1.6,0.5,1.3,1.2,2.7,20.1
Dwight Powell,2021,C,29,DAL,58,19,16.7,2.1,3.3,0.619,0.1,0.4,0.238,2,3,0.665,0.631,1.7,2.1,0.782,1.4,2.7,4,1.1,0.6,0.5,0.7,2.3,5.9
Norman Powell,2021,SG-SF,27,TOT,69,58,32,6.3,13.3,0.477,2.5,6,0.411,3.9,7.3,0.532,0.57,3.4,3.9,0.871,0.6,2.5,3.1,1.9,1.2,0.3,1.7,2.3,18.6
Norman Powell,2021,SG,27,TOR,42,31,30.4,6.7,13.5,0.498,2.8,6.4,0.439,3.9,7.1,0.552,0.602,3.4,3.9,0.865,0.5,2.5,3,1.8,1.1,0.2,1.8,2.3,19.6
Norman Powell,2021,SF,27,POR,27,27,34.4,5.8,13,0.443,2,5.4,0.361,3.8,7.6,0.502,0.518,3.5,4,0.88,0.9,2.4,3.3,1.9,1.3,0.4,1.6,2.3,17
Taurean Prince,2021,PF,26,TOT,41,10,22.1,3.2,8,0.401,1.5,3.8,0.4,1.7,4.2,0.401,0.495,1.6,1.9,0.855,0.5,3,3.5,1.9,0.7,0.6,1.1,1.8,9.5
Taurean Prince,2021,PF,26,BRK,12,4,18.2,2.5,6.2,0.405,1.1,3.1,0.351,1.4,3.1,0.459,0.493,2,2.3,0.889,0.2,2.7,2.8,0.6,0.7,0.7,0.9,1.8,8.1
Taurean Prince,2021,PF,26,CLE,29,6,23.7,3.5,8.7,0.399,1.7,4.1,0.415,1.8,4.7,0.385,0.496,1.4,1.7,0.837,0.6,3.1,3.7,2.4,0.7,0.5,1.2,1.9,10.1
Payton Pritchard,2021,SG,23,BOS,66,4,19.2,2.8,6.3,0.44,1.5,3.8,0.411,1.2,2.6,0.482,0.562,0.6,0.7,0.889,0.5,1.9,2.4,1.8,0.6,0.1,0.8,1.6,7.7
Immanuel Quickley,2021,PG,21,NYK,64,3,19.4,3.6,9.1,0.395,1.8,4.7,0.389,1.7,4.3,0.401,0.497,2.4,2.7,0.891,0.4,1.8,2.1,2,0.5,0.2,0.9,1.8,11.4
Jahmi'us Ramsey,2021,SG,19,SAC,13,0,7.2,1.2,2.9,0.395,0.4,1.5,0.263,0.8,1.5,0.526,0.461,0.4,0.4,1,0.2,0.6,0.8,0.5,0.3,0.1,0.2,0.6,3.1
Chasson Randle,2021,PG,27,ORL,41,5,20.4,2.2,5.8,0.388,1.1,3.2,0.338,1.2,2.6,0.449,0.481,0.9,1.2,0.792,0.2,1.8,2,1.8,0.5,0.1,1.1,1.6,6.5
Julius Randle,2021,PF,26,NYK,71,71,37.6,8.5,18.6,0.456,2.3,5.5,0.411,6.2,13.1,0.474,0.516,4.9,6,0.811,1.2,9,10.2,6,0.9,0.3,3.4,3.2,24.1
Cam Reddish,2021,SF,21,ATL,26,21,28.8,3.7,10.1,0.365,1.3,4.8,0.262,2.4,5.3,0.46,0.428,2.6,3.2,0.817,0.8,3.2,4,1.3,1.3,0.3,1.3,2.6,11.2
J.J. Redick,2021,SG,36,TOT,44,0,16.4,2.4,6.1,0.397,1.5,4,0.371,0.9,2,0.449,0.521,1.1,1.2,0.942,0.1,1.4,1.5,1.2,0.3,0.1,0.8,1.1,7.4
J.J. Redick,2021,SG,36,NOP,31,0,18.6,2.8,6.9,0.407,1.6,4.5,0.364,1.2,2.4,0.486,0.526,1.5,1.5,0.957,0.1,1.6,1.7,1.3,0.3,0.1,0.8,1.2,8.7
J.J. Redick,2021,SG,36,DAL,13,0,11.3,1.5,4.1,0.358,1.2,2.9,0.395,0.3,1.2,0.267,0.5,0.3,0.4,0.8,0.1,0.8,0.9,0.8,0.2,0.1,0.8,1,4.4
Paul Reed,2021,PF,21,PHI,26,0,6.8,1.6,3,0.538,0,0.2,0,1.6,2.8,0.583,0.538,0.2,0.3,0.5,1.2,1.2,2.3,0.5,0.4,0.5,0.5,1.1,3.4
Naz Reid,2021,C,21,MIN,70,15,19.2,4.3,8.3,0.523,0.9,2.5,0.351,3.5,5.8,0.597,0.576,1.6,2.4,0.693,1.2,3.4,4.6,1,0.5,1.1,1,2.6,11.2
Cameron Reynolds,2021,SF,25,TOT,5,0,8,1.2,3.6,0.333,0.6,2.4,0.25,0.6,1.2,0.5,0.417,0,0,,0.4,0.6,1,0.4,0,0,0,0.4,3
Cameron Reynolds,2021,SF,25,SAS,3,0,2,0.3,0.7,0.5,0,0,,0.3,0.7,0.5,0.5,0,0,,0,0,0,0,0,0,0,0,0.7
Cameron Reynolds,2021,SF,25,HOU,2,0,17,2.5,8,0.313,1.5,6,0.25,1,2,0.5,0.406,0,0,,1,1.5,2.5,1,0,0,0,1,6.5
Nick Richards,2021,PF,23,CHO,18,0,3.5,0.2,0.5,0.444,0,0.1,0,0.2,0.4,0.5,0.444,0.4,0.6,0.636,0.2,0.4,0.6,0.1,0,0,0.2,0.4,0.8
Josh Richardson,2021,SG,27,DAL,59,56,30.3,4.5,10.5,0.427,1.5,4.5,0.33,3,5.9,0.501,0.498,1.7,1.8,0.917,0.9,2.4,3.3,2.6,1,0.4,1.3,2.2,12.1
Grant Riller,2021,PG,23,CHO,7,0,3.9,1.1,1.7,0.667,0.3,0.6,0.5,0.9,1.1,0.75,0.75,0,0,,0,0.1,0.1,0.4,0.1,0,0.1,0,2.6
Austin Rivers,2021,SG,28,TOT,36,7,23.5,2.9,6.8,0.424,1.5,4.1,0.369,1.4,2.7,0.51,0.537,0.6,0.9,0.71,0.2,2.1,2.3,2.3,0.8,0.1,1,1.8,7.9
Austin Rivers,2021,SG,28,NYK,21,2,21,2.8,6.4,0.43,1.3,3.7,0.364,1.4,2.8,0.517,0.533,0.5,0.7,0.714,0.2,2,2.2,2,0.6,0,1,1.5,7.3
Austin Rivers,2021,SG,28,DEN,15,5,26.9,3.1,7.3,0.418,1.8,4.8,0.375,1.3,2.5,0.5,0.541,0.8,1.1,0.706,0.2,2.1,2.3,2.6,1.2,0.1,0.9,2.1,8.7
Andre Roberson,2021,SG,29,BRK,5,0,12.6,0.4,2.8,0.143,0.2,1.6,0.125,0.2,1.2,0.167,0.179,0.2,0.4,0.5,1.4,1.6,3,0.8,0.6,0.2,0.4,0.8,1.2
Duncan Robinson,2021,SF,26,MIA,72,72,31.4,4.4,10,0.439,3.5,8.5,0.408,0.9,1.4,0.625,0.614,0.9,1,0.827,0.1,3.4,3.5,1.8,0.6,0.3,1.1,2.5,13.1
Glenn Robinson III,2021,SF,27,SAC,23,2,16,1.8,4.3,0.424,0.7,1.9,0.364,1.1,2.4,0.473,0.505,0.9,1,0.913,0.5,1.5,2,0.9,0.2,0.1,0.5,1,5.3
Jerome Robinson,2021,SG,23,WAS,17,6,17.9,1.6,5.6,0.295,0.6,2.5,0.262,1,3.1,0.321,0.353,0.9,1.2,0.8,0.2,2,2.2,1.5,0.7,0.4,1.1,1.8,4.9
Justin Robinson,2021,PG,23,OKC,9,0,9.8,0.8,2.3,0.333,0.4,1.6,0.286,0.3,0.8,0.429,0.429,0.3,0.6,0.6,0.1,0.7,0.8,1,0.3,0,0.2,1.1,2.3
Mitchell Robinson,2021,C,22,NYK,31,29,27.5,3.7,5.7,0.653,0,0,,3.7,5.7,0.653,0.653,0.8,1.7,0.491,3.6,4.5,8.1,0.5,1.1,1.5,0.8,2.8,8.3
Isaiah Roby,2021,PF,22,OKC,61,34,23.4,3.4,7,0.483,0.5,1.8,0.294,2.9,5.2,0.547,0.52,1.4,1.9,0.744,1.5,4.1,5.6,1.8,0.9,0.6,1.9,2.7,8.7
Rajon Rondo,2021,PG,34,TOT,45,3,17.1,2.1,4.8,0.442,0.8,2,0.404,1.3,2.8,0.468,0.526,0.4,0.4,0.941,0.4,2,2.4,4.4,0.8,0.1,1.8,1.2,5.4
Rajon Rondo,2021,PG,34,ATL,27,2,14.9,1.6,4.1,0.4,0.6,1.7,0.378,1,2.4,0.415,0.477,0,0.1,0.5,0.1,1.9,2,3.5,0.7,0.1,1.4,0.9,3.9
Rajon Rondo,2021,PG,34,LAC,18,1,20.4,2.8,5.8,0.486,1.1,2.4,0.432,1.8,3.4,0.525,0.576,0.8,0.8,1,0.8,2.3,3.1,5.8,1,0.1,2.2,1.6,7.6
Derrick Rose,2021,PG,32,TOT,50,3,25.6,5.7,12.2,0.47,1,2.6,0.388,4.7,9.6,0.492,0.511,2.2,2.5,0.866,0.4,2.2,2.6,4.2,1,0.4,1.6,1.1,14.7
Derrick Rose,2021,PG,32,DET,15,0,22.8,5.3,12.3,0.429,0.9,2.6,0.333,4.4,9.7,0.455,0.465,2.8,3.3,0.84,0.4,1.5,1.9,4.2,1.2,0.3,1.9,1.1,14.2
Derrick Rose,2021,PG,32,NYK,35,3,26.8,5.9,12.2,0.487,1.1,2.6,0.411,4.9,9.6,0.507,0.53,1.9,2.2,0.883,0.4,2.5,2.9,4.2,0.9,0.4,1.4,1.1,14.9
Terrence Ross,2021,SG,29,ORL,46,2,29.3,5.5,13.4,0.412,1.9,5.7,0.337,3.6,7.7,0.469,0.485,2.6,3,0.87,0.3,3.1,3.4,2.3,1,0.5,1.6,1.9,15.6
Terry Rozier,2021,SG,26,CHO,69,69,34.5,7.4,16.4,0.45,3.2,8.3,0.389,4.2,8.2,0.512,0.548,2.4,2.9,0.817,0.7,3.7,4.4,4.2,1.3,0.4,1.9,1.7,20.4
Ricky Rubio,2021,PG,30,MIN,68,51,26.1,2.8,7.3,0.388,1,3.1,0.308,1.9,4.2,0.447,0.454,1.9,2.2,0.867,0.4,2.9,3.3,6.4,1.4,0.1,1.6,2,8.6
D'Angelo Russell,2021,PG,24,MIN,42,26,28.5,6.7,15.5,0.431,2.9,7.4,0.387,3.8,8.1,0.471,0.523,2.7,3.5,0.765,0.4,2.3,2.6,5.8,1.1,0.4,2.7,1.6,19
Domantas Sabonis,2021,PF,24,IND,62,62,36,7.8,14.6,0.535,0.8,2.6,0.321,7,12,0.582,0.564,3.9,5.3,0.732,2.4,9.5,12,6.7,1.2,0.5,3.4,3.3,20.3
Luka Šamanić,2021,PF,21,SAS,33,4,9.3,1.4,3.2,0.448,0.4,1.3,0.279,1.1,1.9,0.565,0.505,0.5,0.9,0.552,0.5,1.6,2.1,0.5,0.2,0.2,0.6,1.3,3.7
JaKarr Sampson,2021,PF,27,IND,29,4,10.9,1.9,3.9,0.496,0.1,0.5,0.2,1.8,3.4,0.541,0.509,0.7,1,0.655,0.9,1.7,2.7,0.1,0.1,0.5,0.5,1.8,4.6
Dario Šarić,2021,C,26,PHO,50,4,17.4,3.1,6.8,0.447,0.9,2.7,0.348,2.1,4.1,0.512,0.516,1.7,2,0.848,0.9,2.9,3.8,1.3,0.6,0.1,1.1,1.9,8.7
Tomáš Satoranský,2021,SG,29,CHI,58,18,22.5,2.9,5.7,0.514,0.7,2,0.356,2.2,3.6,0.602,0.578,1.2,1.4,0.848,0.5,1.9,2.4,4.7,0.7,0.2,1.7,1.5,7.7
Dennis Schröder,2021,SG,27,LAL,61,61,32.1,5.4,12.5,0.437,1.2,3.5,0.335,4.3,9,0.476,0.484,3.4,4,0.848,0.5,3,3.5,5.8,1.1,0.2,2.7,2.6,15.4
Mike Scott,2021,PF,32,PHI,51,12,16.7,1.5,4.1,0.36,1,3,0.342,0.5,1.1,0.411,0.486,0.2,0.2,0.667,0.2,2.1,2.4,0.8,0.5,0.3,0.4,1.4,4.2
Jay Scrubb,2021,SG,20,LAC,4,1,21,3.5,9,0.389,0.5,2.3,0.222,3,6.8,0.444,0.417,1.3,1.3,1,0.5,3,3.5,0.3,1,0,1.8,1.3,8.8
Collin Sexton,2021,SG,22,CLE,60,60,35.3,8.8,18.4,0.475,1.6,4.4,0.371,7.1,14,0.508,0.519,5.2,6.4,0.815,1,2.2,3.1,4.4,1,0.2,2.8,2.6,24.3
Landry Shamet,2021,SG,23,BRK,61,12,23,3,7.5,0.408,2.1,5.5,0.387,0.9,2,0.463,0.549,1.1,1.3,0.846,0.2,1.7,1.8,1.6,0.5,0.2,0.8,1.5,9.3
Iman Shumpert,2021,SG,30,BRK,2,0,5.5,0.5,2,0.25,0,1.5,0,0.5,0.5,1,0.25,0,0,,0.5,0,0.5,0,0.5,0,0.5,0,1
Pascal Siakam,2021,PF,26,TOR,56,56,35.8,7.8,17.2,0.455,1.3,4.4,0.297,6.5,12.8,0.509,0.493,4.4,5.4,0.827,1.7,5.5,7.2,4.5,1.1,0.7,2.3,3.1,21.4
Chris Silva,2021,PF,24,TOT,15,0,6.1,0.7,1.1,0.625,0.1,0.1,1,0.6,1,0.6,0.656,0.7,1,0.733,0.5,1.3,1.8,0.4,0.1,0.4,0.7,1.6,2.1
Chris Silva,2021,PF,24,MIA,11,0,7.5,0.8,1.2,0.692,0.1,0.1,1,0.7,1.1,0.667,0.731,1,1.4,0.733,0.6,1.6,2.3,0.5,0.1,0.5,0.8,1.8,2.7
Chris Silva,2021,PF,24,SAC,4,0,2.3,0.3,0.8,0.333,0,0,,0.3,0.8,0.333,0.333,0,0,,0,0.5,0.5,0,0,0.3,0.3,1,0.5
Ben Simmons,2021,PG,24,PHI,58,58,32.4,5.6,10.1,0.557,0.1,0.2,0.3,5.6,9.9,0.562,0.56,3,4.9,0.613,1.6,5.6,7.2,6.9,1.6,0.6,3,2.9,14.3
Anfernee Simons,2021,SG,21,POR,64,0,17.3,2.6,6.3,0.419,1.9,4.4,0.426,0.8,1.9,0.403,0.569,0.7,0.9,0.807,0.2,2,2.2,1.4,0.3,0.1,0.7,1.5,7.8
Deividas Sirvydis,2021,SG,20,DET,20,0,6.7,0.7,2,0.35,0.5,1.4,0.357,0.2,0.6,0.333,0.475,0.2,0.3,0.5,0,1.5,1.5,0.3,0.1,0,0.3,0.5,2.1
Alen Smailagić,2021,PF,20,GSW,15,1,5.6,0.7,1.8,0.407,0.3,0.7,0.4,0.5,1.1,0.412,0.481,0.1,0.4,0.333,0.4,0.7,1.1,0.3,0.2,0.3,0.3,0.7,1.9
Marcus Smart,2021,PG,26,BOS,48,45,32.9,4.2,10.6,0.398,1.9,5.9,0.33,2.3,4.8,0.482,0.489,2.7,3.4,0.79,0.8,2.7,3.5,5.7,1.5,0.5,2,2.6,13.1
Dennis Smith Jr.,2021,PG,23,TOT,23,9,18.3,2.5,6.3,0.4,0.8,2.5,0.328,1.7,3.8,0.448,0.466,0.8,1.1,0.731,0.5,1.9,2.4,3.3,1,0.6,1.1,1.6,6.7
Dennis Smith Jr.,2021,PG,23,NYK,3,0,9.3,0.7,3.3,0.2,0,1.3,0,0.7,2,0.333,0.2,1.7,2,0.833,0,0.7,0.7,1,1,0,0.3,1.3,3
Dennis Smith Jr.,2021,PG,23,DET,20,9,19.6,2.8,6.8,0.415,1,2.7,0.352,1.9,4.1,0.457,0.485,0.7,1,0.7,0.6,2.1,2.7,3.7,1,0.7,1.3,1.7,7.3
Ish Smith,2021,PG,32,WAS,44,1,21,2.9,6.8,0.434,0.4,1.1,0.367,2.5,5.6,0.448,0.465,0.4,0.8,0.576,0.5,2.9,3.4,3.9,0.7,0.3,0.9,1.4,6.7
Jalen Smith,2021,PF,20,PHO,27,1,5.8,0.8,1.9,0.44,0.1,0.6,0.235,0.7,1.2,0.545,0.48,0.2,0.3,0.714,0.3,1.1,1.4,0.1,0,0.2,0.3,0.6,2
Tony Snell,2021,SG,29,ATL,47,23,21.1,1.9,3.6,0.515,1.3,2.3,0.569,0.6,1.3,0.419,0.696,0.2,0.2,1,0.4,2,2.4,1.3,0.3,0.2,0.4,1.6,5.3
Ray Spalding,2021,C,23,HOU,2,0,9.5,1,2,0.5,0,0.5,0,1,1.5,0.667,0.5,0,1,0,1,1,2,0,0,1,1.5,1.5,2
Cassius Stanley,2021,SG,21,IND,24,0,3.9,0.5,1.8,0.302,0.1,0.5,0.231,0.4,1.3,0.333,0.337,0.3,0.4,0.778,0.3,0.5,0.8,0,0,0.1,0,0.6,1.5
Lamar Stevens,2021,PF,23,CLE,40,0,12.5,1.6,3.4,0.456,0.1,0.6,0.16,1.5,2.8,0.523,0.471,0.9,1.3,0.725,0.6,1.8,2.4,0.6,0.4,0.3,0.6,1.3,4.1
Isaiah Stewart,2021,C,19,DET,68,14,21.4,3.3,6,0.553,0.3,0.9,0.333,3,5.1,0.592,0.578,0.9,1.4,0.696,2.3,4.3,6.7,0.9,0.6,1.3,1,2.7,7.9
Max Strus,2021,SF,24,MIA,39,0,13,2.2,4.8,0.455,1.3,3.8,0.338,0.9,1,0.897,0.588,0.4,0.6,0.667,0.1,0.9,1.1,0.6,0.3,0.1,0.2,1.1,6.1
Edmond Sumner,2021,SG,25,IND,53,24,16.2,2.8,5.3,0.525,0.7,1.7,0.398,2.1,3.7,0.582,0.587,1.3,1.6,0.819,0.3,1.4,1.8,0.9,0.6,0.2,1,1.7,7.5
Jae'Sean Tate,2021,SF,25,HOU,70,58,29.2,4.5,8.9,0.506,0.9,2.8,0.308,3.7,6.1,0.595,0.554,1.5,2.1,0.694,1.9,3.5,5.3,2.5,1.2,0.5,1.4,3.2,11.3
